Sample Date,Address,1st Draw,2/3 Min,5 Min
6/22/18,25XX E 96TH ST,6,17,4.1
1/25/21,25XX E 97TH PL,5.7,6.2,9.3
,25XX E 97TH PL,Customer declined further testing,,
6/4/24 7:00,25XX E 97TH PL ,8.8,16,6.4
8/25/22,25XX E 97TH ST,See Follow-Up Sequential Sampling Table for Results,,
6/14/22 9:55,25XX E 97TH ST ,20,7.3,6.3
6/14/22 9:55,25XX E 97TH ST ,20,7.3,6.3
11/3/19,25XX N ARTESIAN AVE,< 1,< 1,< 1
2/5/21,25XX N ARTESIAN AVE,4.7,2.7,1.6
7/14/18,25XX N ASHLAND AVE,< 1,< 1,< 1
6/22/21,25XX N ASHLAND AVE,< 1,< 1,< 1
11/28/21 18:49,25XX N ASHLAND AVE ,<0.5,<0.5,<0.5
4/12/24 8:24,25XX N ASHLAND AVE ,<0.5,<0.5,<0.5
6/27/18,25XX N AVERS AVE,1.9,< 1,< 1
5/27/19,25XX N AVERS AVE,2.2,3.8,1.4
4/3/22 7:20,25XX N AVERS AVE ,2.7,2.5,1.5
11/9/22 9:00,25XX N AVERS AVE ,6.8,4.8,3.9
3/19/19,25XX N BERNARD ST,5.3,5,2.6
11/30/20,25XX N BERNARD ST,2.4,2.4,2
12/12/20,25XX N BERNARD ST,4.8,9.1,4.1
7/13/22 15:22,25XX N BERNARD ST ,8.5,9.1,8
1/25/23 6:31,25XX N Bernard St ,<0.5,<0.5,<0.5
5/26/24 7:30,25XX N BERNARD ST ,1.5,<0.5,<0.5
11/25/19,25XX N BOSWORTH AVE,< 1,< 1,< 1
3/5/22 7:22,25XX N BOSWORTH AVE ,<0.5,<0.5,<0.5
8/7/19,25XX N BURLING ST,< 1,< 1,< 1
2/2/22 6:43,25XX N BURLING ST ,0.6,<0.5,<0.5
3/12/23 11:35,25XX N BURLING ST ,0.7,1.1,1
10/6/21 6:30,25XX N California Ave ,8,10,3.9
12/1/21 7:10,25XX N CALIFORNIA AVE ,2.7,2.6,1.4
9/25/22 10:14,25XX N CALIFORNIA AVE ,<0.5,<0.5,<0.5
5/21/24 17:30,25XX N CALIFORNIA AVE ,2.6,4.1,2.2
5/21/24 6:00,25XX N CALIFORNIA AVE ,<0.5,<0.5,<0.5
7/12/18,25XX N CAMPBELL AVE,< 1,< 1,< 1
8/16/18,25XX N CAN PARK AVE,5,4.2,3.5
7/5/16,25XX N CENTRAL PARK AVE,15,9.4,9.1
8/19/16,25XX N CENTRAL PARK AVE,See Follow-Up Sequential Sampling Table for Results,,
7/5/16 20:27,25XX N CENTRAL PARK AVE,15,9.4,9.1
3/24/24 8:38,25XX N CENTRAL PARK AVE ,1.7,4,3.1
7/9/18,25XX N CLARK ST,< 1,< 1,< 1
1/11/19,25XX N CLARK ST,< 1,< 1,< 1
1/17/20,25XX N CLARK ST,< 1,< 1,< 1
10/10/22 8:34,25XX N CLARK ST ,<0.5,<0.5,<0.5
6/9/16,25XX N DRAKE AVE,3.3,2.7,2.6
10/28/22 15:00,25XX N DRAKE AVE ,2.6,2.8,2.5
11/13/22 19:05,25XX N DRAKE AVE ,<0.5,<0.5,<0.5
4/30/24 6:15,25XX N DRAKE AVE ,1.2,1.6,1.4
9/17/20,25XX N FAIRFIELD AVE,11,6.6,4.9
1/17/20,25XX N FRANCISCO AVE,2.5,1.8,1.7
6/27/16,25XX N FRANCISCO AVE,13,20,5.5
,25XX N FRANCISCO AVE,Customer was non-responsive,,
1/15/22 9:33,25XX N FRANCISCO AVE ,1,<0.5,0.6
1/4/22 7:45,25XX N FRANCISCO AVE ,11,3.2,2.1
8/10/16,25XX N GREENVIEW AVE,< 1,< 1,< 1
12/6/18,25XX N GREENVIEW AVE,< 1,< 1,< 1
11/19/19,25XX N GREENVIEW AVE,< 1,< 1,< 1
8/10/21 7:05,25XX N GREENVIEW AVE ,<1.0,<1.0,<1.0
6/20/17,25XX N HALSTED ST,< 1,< 1,< 1
6/20/17,25XX N HALSTED ST,< 1,< 1,< 1
6/22/17,25XX N HALSTED ST,< 1,1,< 1
9/6/17,25XX N HALSTED ST,< 1,< 1,< 1
12/15/18,25XX N HALSTED ST,< 1,< 1,< 1
3/14/19,25XX N HARDING AVE,2.6,6.7,1.1
7/16/19,25XX N HARDING AVE,< 1,1.4,3.1
10/26/20,25XX N HARDING AVE,13,18,8.4
10/6/21,25XX N HARDING AVE,See Follow-Up Sequential Sampling Table for Results,,
9/21/20,25XX N HARDING AVE,38,37,14
9/29/21,25XX N HARDING AVE,See Follow-Up Sequential Sampling Table for Results,,
8/14/18,25XX N KEDZIE BLVD,< 1,< 1,< 1
8/18/18,25XX N KEDZIE BLVD,< 1,< 1,< 1
5/31/19,25XX N KEDZIE BLVD,< 1,< 1,< 1
1/7/24 9:49,25XX N KEDZIE BLVD ,<0.5,<0.5,<0.5
2/4/19,25XX N KIMBALL ,See Follow-Up Sequential Sampling Table for Results,,
11/3/18,25XX N KIMBALL ,13,21,5.4
9/4/18,25XX N KIMBALL AVE,2.2,2.1,2
9/15/19,25XX N KIMBALL AVE,3.8,7.4,4.3
12/7/19,25XX N KIMBALL AVE,5.5,10,3.7
9/22/20,25XX N KIMBALL AVE,< 1,3.1,4.6
4/6/21,25XX N KIMBALL AVE,1.2,2.4,3.2
11/3/18,25XX N KIMBALL AVE,13,21,5.4
3/11/22 10:14,25XX N KIMBALL AVE ,<0.5,<0.5,<0.5
10/5/22 7:00,25XX N KIMBALL AVE ,2.7,1.1,3.5
12/2/18,25XX N LAKEVIEW AVE,< 1,< 1,< 1
4/15/19,25XX N LAWNDALE AVE,8.8,8.5,2.9
3/2/22 6:14,25XX N LAWNDALE AVE ,3.7,4,2.3
7/4/23 4:00,25XX N LAWNDALE AVE ,1.9,3,2.6
9/4/23 6:04,25XX N LAWNDALE AVE ,2.3,0.6,<0.5
11/8/23 6:00,25XX N LAWNDALE AVE ,1.2,<0.5,<0.5
11/1/18,25XX N LINCOLN AVE,< 1,< 1,< 1
3/8/19,25XX N LINCOLN AVE,< 1,< 1,< 1
3/16/20,25XX N LINDEN PL,1.3,4.4,1.1
3/23/20,25XX N LINDEN PL,4.8,5.6,< 1
6/28/18,25XX N LINDEN PL,27,11,10
9/1/21 7:30,25XX N LINDEN PL ,26,11,9.7
9/1/21,25XX N LINDEN PL***,26,11,9.7
11/23/21,25XX N LINDEN PL***,See Follow-Up Sequential Sampling Table for Results,,
7/28/18,25XX N LINDEN PL***,See Follow-Up Sequential Sampling Table for Results,,
10/27/18,25XX N LINDEN PL***,See Follow-Up Sequential Sampling Table for Results,,
6/28/18,25XX N LINDEN PL***,27,11,10
8/16/23 9:17,25XX N LUNA AVE ,3.6,5.5,2.2
6/2/24 7:51,25XX N LUNA AVE ,4.8,1.6,0.8
9/14/23,25XX N MAJOR AVE,See Follow-Up Sequential Sampling Table for Results,,
7/2/23 21:19,25XX N MAJOR AVE ,22,11,3.1
7/2/23 21:19,25XX N MAJOR AVE ,22,11,3.1
6/15/16,25XX N MAPLEWOOD AVE,2.2,2.8,1.2
8/19/19,25XX N MARMORA AVE,3.6,3.1,2.4
7/24/21 6:06,25XX N MARMORA AVE ,1.9,2.9,6.3
3/11/19,25XX N MARSHFIELD AVE,2,2.5,2.3
9/15/19,25XX N MASON AVE,3.4,3.9,3.5
12/11/23 7:00,25XX N MASON AVE ,6.8,1,1
11/20/19,25XX N MCVICKER AVE,2.3,< 1,< 1
1/27/21,25XX N MCVICKER AVE,2.1,< 1,< 1
11/28/18,25XX N MENARD AVE,2.5,1.7,2
8/23/22,25XX N MENARD AVE,See Follow-Up Sequential Sampling Table for Results,,
9/23/21 5:00,25XX N MENARD AVE ,12,24,14
9/23/21 5:00,25XX N MENARD AVE ,12,24,14
11/27/21 19:50,25XX N MILWAUKEE AVE ,<0.5,<0.5,<0.5
6/5/19,25XX N MONT CLARE ,5,15,2.7
10/26/19,25XX N MONT CLARE ,See Follow-Up Sequential Sampling Table for Results,,
6/17/16,25XX N MONT CLARE AVE,2,1.6,1.1
6/5/19,25XX N MONT CLARE AVE,5,15,2.7
4/21/21,25XX N MONTICELLO AVE,11,8.4,3.6
9/13/22 6:30,25XX N MONTICELLO AVE ,<0.5,<0.5,<0.5
8/30/23 7:23,25XX N MONTICELLO AVE ,<0.5,<0.5,<0.5
5/11/23,25XX N MOZART ST,See Follow-Up Sequential Sampling Table for Results,,
1/13/21,25XX N MOZART ST,5.6,16,2.3
,25XX N MOZART ST,Customer declined further testing,,
11/13/23 7:26,25XX N MOZART ST ,<0.5,<0.5,<0.5
11/13/23 7:26,25XX N MOZART ST ,<0.5,<0.5,<0.5
12/11/22 7:22,25XX N MOZART ST ,9.7,23,20
12/11/22 7:22,25XX N MOZART ST ,9.7,23,20
12/13/20,25XX N NEVA AVE,< 1,3,< 1
3/2/19,25XX N NORDICA AVE,2.6,4.4,< 1
8/7/22 8:40,25XX N NORMANDY AVE ,4.5,13,3.2
11/22/21,25XX N OAK PARK AVE,4.2,10,2.4
1/28/22,25XX N OAK PARK AVE,See Follow-Up Sequential Sampling Table for Results,,
11/22/21 10:00,25XX N OAK PARK AVE ,4.2,10,2.4
5/21/16,25XX N ORCHARD ST,< 1,1.2,1.1
3/13/19,25XX N ORCHARD ST,1.4,1,1.2
8/6/16,25XX N PARKSIDE AVE,1,2.5,1.4
10/24/18,25XX N PARKSIDE AVE,3.1,3.4,2.4
6/11/19,25XX N PARKSIDE AVE,2.4,5.5,2.9
8/14/19,25XX N RACINE AVE,< 1,< 1,< 1
5/10/24 7:45,25XX N RACINE AVE ,8.7,3.5,3.1
4/18/24 8:34,25XX N RICHMOND ST ,<0.5,<0.5,<0.5
8/6/19,25XX N RIDGEWAY AVE,< 1,1.2,1
4/6/21,25XX N RIDGEWAY AVE,2,1.2,1.1
5/25/21,25XX N RIDGEWAY AVE,1.1,1.4,1.3
3/8/22 8:00,25XX N RIDGEWAY AVE ,<0.5,<0.5,<0.5
5/1/19,25XX N ROCKWELL ST,2.2,1.8,1.4
9/15/20,25XX N ROCKWELL ST,2.9,5.2,2.2
6/11/23 6:22,25XX N ROCKWELL ST ,3.1,9.2,2.8
12/30/23 11:00,25XX N ROCKWELL ST ,<0.5,<0.5,<0.5
6/21/24 6:24,25XX N ROCKWELL ST ,1.1,<0.5,<0.5
7/26/16,25XX N RUTHERFORD AVE,3,12,3.8
8/24/19,25XX N SAINT LOUIS AVE,6,4.8,4.4
10/7/20,25XX N SAINT LOUIS AVE,3.9,3.9,3.6
2/20/21,25XX N SAINT LOUIS AVE,2.1,4.3,1.3
6/21/19,25XX N SAINT LOUIS AVE,11,21,4.9
8/31/21 6:53,25XX N SAINT LOUIS AVE ,2.9,3.7,3.4
3/6/22 7:15,25XX N SAINT LOUIS AVE ,2.3,2.4,1.1
11/10/16,25XX N SAWYER AVE,1.4,2.9,2.1
5/10/19,25XX N SAWYER AVE,7.9,3.1,2.3
7/2/19,25XX N SAWYER AVE,5,5,2.5
7/21/19,25XX N SAWYER AVE,14,1.7,1.5
1/19/20,25XX N SAWYER AVE,< 1,< 1,< 1
1/2/22 6:55,25XX N SAWYER AVE ,3.5,2.7,1.4
1/30/23 11:00,25XX N Sayre Ave ,4.1,5,1.8
12/12/18,25XX N SEMINARY AVE,1.2,< 1,1
2/1/22,25XX N SEMINARY AVE,11,27,4.9
3/30/22,25XX N SEMINARY AVE,See Follow-Up Sequential Sampling Table for Results,,
1/27/24 9:26,25XX N SEMINARY AVE ,<0.5,<0.5,<0.5
2/1/22 6:00,25XX N SEMINARY AVE ,11,27,4.9
12/14/17,25XX N SHEFFIELD AVE,< 1,< 1,< 1
7/16/18,25XX N SHEFFIELD AVE,< 1,< 1,< 1
10/28/21 6:43,25XX N SHEFFIELD AVE ,9.3,11,13
1/23/22 6:55,25XX N SHEFFIELD AVE ,3.6,14,1.3
4/29/24 5:00,25XX N SHEFFIELD AVE ,5.2,0.8,0.7
10/28/21,25XX N SHEFFIELD AVE**,9.3,11,13
1/23/22,25XX N SHEFFIELD AVE**,3.6,14,1.3
1/27/22,25XX N SHEFFIELD AVE**,See Follow-Up Sequential Sampling Table for Results,,
4/8/22,25XX N SHEFFIELD AVE**,See Follow-Up Sequential Sampling Table for Results,,
8/31/23 17:32,25XX N SOUTHPORT AVE,3.9,7.3,5.3
3/20/22 18:30,25XX N SOUTHPORT AVE ,<0.5,<0.5,<0.5
12/4/22 10:30,25XX N SOUTHPORT AVE ,<0.5,<0.5,<0.5
6/22/18,25XX N SPAULDING AVE,2.5,12,9.8
8/5/19,25XX N SPAULDING AVE,1.4,1.7,3
6/7/20,25XX N SPAULDING AVE,1.1,1.3,1.7
8/21/18,25XX N SPAULDING AVE,See Follow-Up Sequential Sampling Table for Results,,
6/22/18,25XX N SPAULDING AVE,2.5,12,9.8
3/4/24 8:30,25XX N SPAULDING AVE ,1.5,1.5,1
11/15/19,25XX N SPRINGFIELD AVE,4.1,1.1,< 1
12/26/21 5:50,25XX N SPRINGFIELD AVE ,8.3,7.2,3.4
7/5/18,25XX N ST LOUIS AVE,4.4,4.6,3.8
10/23/18,25XX N ST LOUIS AVE,< 1,< 1,< 1
11/18/18,25XX N ST LOUIS AVE,2.2,3.3,2.1
1/17/19,25XX N ST LOUIS AVE,< 1,< 1,< 1
1/29/16,25XX N ST LOUIS AVE,19.1,1.89,1.66
4/15/16,25XX N ST LOUIS AVE,See Follow-Up Sequential Sampling Table for Results,,
6/21/19,25XX N ST LOUIS AVE,11,21,4.9
10/17/19,25XX N ST LOUIS AVE,See Follow-Up Sequential Sampling Table for Results,,
1/29/16,25XX N ST LOUIS AVE*,19.1,1.89,1.66
2/13/17,25XX N STLOUIS AVE,14,4.9,3.8
7/31/18,25XX N TALMAN AVE,1.9,4.4,5
8/13/18,25XX N TALMAN AVE,< 1,< 1,< 1
7/22/19,25XX N TALMAN AVE,2,6.3,2.3
8/30/22 6:23,25XX N TRIPP AVE ,11,1.7,0.6
11/12/16,25XX N WASHTENAW AVE,8.7,2.7,2.1
7/30/18,25XX N WASHTENAW AVE,6.8,3.1,2.3
8/26/18,25XX N WASHTENAW AVE,4.7,5.3,4
10/30/19,25XX N WASHTENAW AVE,5.3,9.1,1.6
12/1/19,25XX N WASHTENAW AVE,< 1,< 1,< 1
12/19/23 6:20,25XX N WASHTENAW AVE ,3.9,4.8,1.4
9/4/19,25XX N WAYNE AVE,< 1,< 1,< 1
3/14/21,25XX N WAYNE AVE,< 1,< 1,< 1
2/20/23 15:48,25XX N WAYNE AVE ,2,1.7,1
8/29/17,25XX N WILLETTS CT,< 1,< 1,< 1
3/3/19,25XX S ALBANY AVE,4.9,4.9,1.9
12/7/19,25XX S CALUMET AVE,< 1,< 1,< 1
5/3/21,25XX S DRAKE AVE,2.9,1.9,1.5
4/22/23 7:13,25XX S EMERALD AVE ,2.6,4.6,2.7
1/4/22 6:00,25XX S HAMLIN BLVD ,2.4,0.9,0.7
2/28/20,25XX S HARDING AVE,8.1,5.8,5.7
3/17/17,25XX S HOMAN AVE,4.1,2.8,2.6
12/3/19,25XX S HOMAN AVE,< 1,< 1,< 1
8/15/22 7:00,25XX S HOMAN AVE ,1.5,1.9,1.4
4/9/24 6:00,25XX S KEELER AVE ,<0.5,<0.5,<0.5
1/19/17,25XX S LEAVITT ST,< 1,< 1,< 1
9/24/19,25XX S LOWE AVE,< 1,< 1,< 1
10/26/20,25XX S LOWE AVE,< 1,< 1,< 1
7/21/18,25XX S MARY ST,< 1,< 1,< 1
1/16/19,25XX S MARY ST,< 1,< 1,< 1
12/14/19,25XX S MARY ST,< 1,< 1,< 1
12/14/19,25XX S MARY ST,< 1,< 1,< 1
6/15/22 4:17,25XX S MILLARD AVE ,5.2,2,1.5
9/21/22 6:30,25XX S MILLARD AVE ,2.5,4,2.9
9/15/23 10:25,25XX S MILLARD AVE ,2.5,<0.5,<0.5
8/31/18,25XX S OAKELY AVE,< 1,< 1,< 1
7/29/19,25XX S PRINCETON AVE,2.7,17,2.7
7/29/19,25XX S PRINCETON AVE,2.7,17,2.7
12/4/19 9:00,25XX S PRINCETON AVE,See Follow-Up Sequential Sampling Table for Results,,
9/23/19,25XX S RIDGEWAY AVE,4.5,3.2,2.5
7/23/21 7:57,25XX S RIDGEWAY AVE ,4.1,5,4.4
7/26/18,25XX S SENOUR AVE,< 1,< 1,< 1
10/25/19,25XX S SPAULDING AVE,2.7,3,2.3
6/13/24 12:00,25XX S SPRINGFIELD AVE ,1.2,0.7,0.6
9/13/19,25XX S STATE ST,3.6,9.3,1.8
6/30/19,25XX S TRUMBULL AVE,8.3,5.5,3.2
8/26/21 15:16,25XX S TRUMBULL AVE ,4,8.7,4.4
3/28/23 8:00,25XX S TRUMBULL AVE ,1.8,0.8,<0.5
4/12/22 10:48,25XX S WHIPPLE ST ,2,1.3,1.2
3/26/24 8:32,25XX W 102ND ST ,2.8,7.8,1
11/29/18,25XX W 103 RD PL,3,5.9,< 1
6/7/19,25XX W 103RD PL,< 1,1,1
11/12/21 6:39,25XX W 103RD ST ,6,15,2.4
1/14/20,25XX W 105TH ST,1.9,3.3,< 1
10/31/16,25XX W 107TH ST,2.7,4.2,1.5
2/28/19,25XX W 107TH ST,1.8,2.3,< 1
9/24/19,25XX W 107TH ST,1.8,1.5,1.5
10/25/17,25XX W 109TH PL,2,3,2.4
4/6/19,25XX W 109TH PL,< 1,1.5,< 1
7/24/19,25XX W 109TH PL,1.7,2.7,3.3
8/27/19,25XX W 109TH PL,2.4,12,1.8
2/26/19,25XX W 109TH ST,1.6,2.5,< 1
3/27/19,25XX W 109TH ST,2.1,4.1,1.1
6/11/19,25XX W 109TH ST,4.5,21,4.6
6/11/19,25XX W 109TH ST,4.5,21,4.6
8/27/19,25XX W 109TH ST,See Follow-Up Sequential Sampling Table for Results,,
2/25/19,25XX W 110TH PL,5.2,2.1,< 1
6/1/19,25XX W 110TH PL,7,10,2.2
6/16/19,25XX W 110TH PL,6.7,9.6,2.1
10/19/19,25XX W 110TH PL,4.3,4.2,4.2
5/26/21,25XX W 110TH PL,1.6,6.8,< 1
8/20/21 6:28,25XX W 110TH PL ,3.7,2.8,2.4
8/27/21 5:03,25XX W 110TH PL ,2,4.3,2.1
8/21/16,25XX W 110TH ST,7,2.6,2.2
11/11/18,25XX W 110TH ST,6.6,10,2.7
11/19/19,25XX W 110TH ST,7.6,7.1,2.9
10/13/22 7:00,25XX W 114TH ST ,2.5,3.1,1.1
9/24/19,25XX W 115TH PL,3.6,3.3,2.7
4/2/19,25XX W 115TH ST,< 1,< 1,< 1
8/8/23 12:50,25XX W 115TH ST ,0.7,2.1,1
11/26/19,25XX W 116 PL,1.8,2,1.2
8/21/16,25XX W 116TH PL,4.6,7,2.8
10/4/17,25XX W 117TH PL,3.2,8,2.5
8/13/18,25XX W 117TH PL,2.1,5.3,2.3
10/10/19,25XX W 117TH PL,6.9,8.2,2.3
12/20/19,25XX W 117TH ST,2.5,4.9,10
12/20/19,25XX W 117TH ST,2.5,4.9,10
11/8/21,25XX W 117TH ST,See Follow-Up Sequential Sampling Table for Results,,
9/28/16,25XX W 118TH PL,2.7,1.9,1.5
6/21/23 7:55,25XX W 118TH PL ,5.5,3.2,3
12/31/19,25XX W 118TH ST,2.1,< 1,< 1
12/4/16,25XX W 119TH ST,2.3,1.1,1.1
4/25/19,25XX W 119TH ST,2.4,1.3,1.3
9/2/21 11:05,25XX W 38TH ST ,1.3,<1.0,<1.0
2/2/19,25XX W 39TH PL,< 1,2.4,< 1
5/3/23 6:02,25XX W 39TH PL ,3.2,3.6,5.7
11/28/23 18:13,25XX W 39TH PL ,1,<0.5,<0.5
4/19/19,25XX W 40TH ST,3.4,3.3,2.9
12/2/16,25XX W 45TH PL,7.8,8.3,15
1/19/17,25XX W 45TH PL,See Follow-Up Sequential Sampling Table for Results,,
12/2/16 17:15,25XX W 45TH PL,7.8,8.3,15
5/1/24 6:35,25XX W 45TH PL ,4.8,3.2,2.6
8/16/22 12:00,25XX W 46TH PL ,4.6,4,0.9
10/11/22 9:00,25XX W 46TH ST ,2.6,1.6,1.5
7/11/22 5:35,25XX W 51ST ST ,4,4.1,3.7
8/1/23 8:00,25XX W 51ST ST ,3.6,3.7,3.4
7/24/22 8:45,25XX W 54TH ST ,0.8,0.6,0.6
6/25/23 1:10,25XX W 55TH ST ,1.2,0.8,1.7
4/30/24 7:00,25XX W 69TH ST ,1.1,1.7,1.1
1/21/21,25XX W 71ST ST,1.2,1.7,1.7
5/14/19,25XX W 77TH ST,< 1,< 1,< 1
1/27/21,25XX W 77TH ST,1.5,< 1,< 1
1/31/17,25XX W 80TH PL,6.2,6.5,10
4/4/18,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,
5/12/17,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,
7/18/17,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,
1/31/17,25XX W 80TH PL***,6.2,6.5,10
9/28/23 15:00,25XX W 81ST ST ,9.3,5.4,3.1
5/7/19,25XX W 83RD ST,1.1,1.1,< 1
9/21/23 15:00,25XX W 83RD ST ,3.1,5.8,3.2
2/27/17,25XX W AINSLIE ST,2.8,2.8,2
6/23/18,25XX W AINSLIE ST,< 1,< 1,< 1
3/3/19,25XX W AINSLIE ST,1.8,5.7,< 1
6/13/19,25XX W AINSLIE ST,5.8,3.1,2.5
7/17/19,25XX W AINSLIE ST,1.3,1.5,1.4
3/8/20,25XX W AINSLIE ST,3.3,3.5,1.7
7/26/21 16:55,25XX W AINSLIE ST ,5,7.8,2.5
6/4/23 5:55,25XX W AINSLIE ST ,3.7,10,3.4
3/17/24 8:10,25XX W AINSLIE ST ,3.9,5.5,2
11/10/16,25XX W ARGYLE ST,1.5,1.8,1.3
4/20/17,25XX W ARGYLE ST,< 1,2.4,< 1
7/3/17,25XX W ARGYLE ST,< 1,< 1,< 1
1/28/19,25XX W ARGYLE ST,2.3,2.6,1.2
11/9/19,25XX W ARGYLE ST,4.7,3.3,2.2
11/10/19,25XX W ARGYLE ST,6.3,5.7,1.7
9/20/22 6:55,25XX W ARGYLE ST ,4.2,4.8,2.4
12/31/16,25XX W AUGUSTA BLVD,4.9,4.9,2
5/15/18,25XX W AUGUSTA BLVD,3.3,3.7,2.6
6/9/19,25XX W AUGUSTA BLVD,< 1,< 1,< 1
6/27/23 6:36,25XX W BALMORAL AVE ,3.6,13,2
6/18/18,25XX W BELDEN AVE,1.4,1.3,1.2
7/27/20,25XX W BELDEN AVE,< 1,< 1,< 1
7/24/18,25XX W BELDEN AVE,20,9.6,8.9
11/8/18,25XX W BELDEN AVE,See Follow-Up Sequential Sampling Table for Results,,
7/24/18,25XX W BELDEN AVE,20,9.6,8.9
6/4/19,25XX W BERTEAU AVE,< 1,3.1,< 1
8/4/19,25XX W BERTEAU AVE,14,5.5,2.7
8/18/19,25XX W BERTEAU AVE,< 1,< 1,< 1
3/7/24 6:31,25XX W BERTEAU AVE ,<0.5,<0.5,<0.5
4/26/23 14:00,25XX W BIRCHWOOD AVE ,1.6,3.1,0.5
1/1/20,25XX W BLOOMINGDALE AVE,< 1,< 1,< 1
12/3/19,25XX W BRYN MAWR AVE,< 1,< 1,< 1
5/1/19,25XX W CARMEN AVE,1.2,2.1,4.7
8/15/19,25XX W CARMEN AVE,2.9,3.6,1.9
2/6/20,25XX W CARMEN AVE,2.4,3,< 1
7/29/21 18:38,25XX W CARMEN AVE ,<1.0,<1.0,<1.0
8/20/21 9:08,25XX W CARMEN AVE ,1.6,1.9,3.1
2/6/24 5:55,25XX W CARMEN AVE ,3.8,4.2,2
5/10/21,25XX W CATALPA AVE,< 1,< 1,< 1
10/27/19,25XX W CHARLESTON ST,< 1,< 1,< 1
12/13/19,25XX W CHARLESTON ST,< 1,< 1,< 1
11/16/22 9:00,25XX W CHARLESTON ST ,1.3,1.7,1.5
7/17/18,25XX W CHICAGO AVE,< 1,< 1,< 1
3/21/19,25XX W CHICAGO AVE,4.2,< 1,1.6
6/1/22 13:25,25XX W CHICAGO AVE ,0.6,0.6,<0.5
11/14/22 8:00,25XX W CHICAGO AVE ,0.7,2.1,0.6
8/21/23 6:10,25XX W CHICAGO AVE ,1.4,1.2,1
10/9/23 6:08,25XX W CHICAGO AVE ,<0.5,<0.5,<0.5
11/7/20,25XX W CONGRESS PKWY,< 1,< 1,< 1
4/28/24 11:00,25XX W CONGRESS PKWY,<0.5,<0.5,<0.5
8/12/19,25XX W CORTEZ ST,4.1,3,2.6
4/3/23,25XX W CORTEZ ST,See Follow-Up Sequential Sampling Table for Results,,
5/21/22 10:15,25XX W CORTEZ ST ,1,0.6,0.6
11/2/22 11:40,25XX W CORTEZ ST ,1.6,1.7,1.5
8/19/23 8:00,25XX W CORTEZ ST ,6.1,1.2,1
10/21/23 8:00,25XX W CORTEZ ST ,2.3,0.5,<0.5
12/7/23 4:43,25XX W CORTEZ ST ,1.4,1.6,1.4
4/1/24 9:00,25XX W CORTEZ ST ,<0.5,<0.5,<0.5
1/15/23 8:20,25XX W CORTEZ ST ,9.7,16,5
1/15/23 8:20,25XX W CORTEZ ST ,9.7,16,5
5/20/18,25XX W CORTLAND ST,< 1,< 1,< 1
9/8/19,25XX W CORTLAND ST,< 1,< 1,< 1
3/3/21,25XX W CORTLAND ST,< 1,< 1,< 1
5/1/18,25XX W COYLE AVE,2.6,2.4,2
9/8/19,25XX W COYLE AVE,1.1,1.1,1.1
2/18/20,25XX W COYLE AVE,2.2,2.5,2.1
7/27/21 6:40,25XX W COYLE AVE ,5.4,6.1,3.1
10/19/21 7:18,25XX W COYLE AVE ,2.1,2.3,1.6
4/9/22 10:37,25XX W COYLE AVE ,3.6,4.9,2.4
9/16/23 18:06,25XX W COYLE AVE ,1.7,<0.5,<0.5
6/11/18,25XX W CULLOM AVE,2.2,2.4,2.5
8/27/18,25XX W CULLOM AVE,9.7,3.6,2.8
2/17/19,25XX W CULLOM AVE,3.8,9,2.2
4/16/19,25XX W CULLOM AVE,< 1,< 1,< 1
4/30/19,25XX W CULLOM AVE,2.8,5.9,2.4
9/21/19,25XX W CULLOM AVE,< 1,< 1,< 1
11/20/19,25XX W CULLOM AVE,2,1.5,1.1
10/9/21 7:50,25XX W CULLOM AVE ,1.9,3.5,1.3
10/27/22 6:13,25XX W CULLOM AVE ,1.8,2.5,7.1
11/4/22 7:14,25XX W CULLOM AVE ,3.8,4,4.3
6/21/21,25XX W DIVISION ST,< 1,< 1,< 1
8/1/18,25XX W EASTWOOD AVE,1.3,2.5,5.9
5/8/19,25XX W EASTWOOD AVE,2.5,9.5,1.3
8/8/19,25XX W EASTWOOD AVE,2.4,4.4,3.8
3/21/22 7:21,25XX W EASTWOOD AVE ,<0.5,<0.5,<0.5
6/1/22 8:13,25XX W EASTWOOD AVE ,<0.5,<0.5,<0.5
4/11/24 7:00,25XX W EASTWOOD AVE ,1.1,1.1,1.1
6/21/18,25XX W FAREWELL AVE,4.7,3,3.1
12/20/18,25XX W FARGO ,See Follow-Up Sequential Sampling Table for Results,,
8/14/18,25XX W FARGO ,7,32,19
6/26/18,25XX W FARGO AVE,1.7,< 1,< 1
4/21/19,25XX W FARGO AVE,4.4,2,< 1
7/16/19,25XX W FARGO AVE,3.3,3,8.2
8/1/20,25XX W FARGO AVE,2.2,3.9,1.5
8/14/18,25XX W FARGO AVE,7,32,19
3/5/19,25XX W FARWELL AVE,2.4,4.1,< 1
4/1/19,25XX W FARWELL AVE,8.7,2.3,1.8
8/7/19,25XX W FARWELL AVE,< 1,3.4,< 1
1/10/20,25XX W FARWELL AVE,2.2,2.3,3.2
1/27/20,25XX W FARWELL AVE,2.7,7.7,1.2
2/19/20,25XX W FARWELL AVE,6.5,2.2,1.3
